type,n,N,cr,density,lin_regress,lin_regress_err,lin_regress_r2,opt_linregress,opt_linregress_err,opt_linregress_r2,hyper_fit,hyper_fit_err,hyper_fit_r2,sqrt_fit,sqrt_fit_err,sqrt_fit_r2,piece_fit,piece_fit_err,piece_fit_r2,shapiro
PDES,8.0,150.0,0.1,805.6975720099502,,,,327.914429,13.779174179110171,0.9952548273137364,324.45162757320185,1.7193399798989484,0.9951576040797148,339.4029076388281,8.98164786264128,0.9963473792253494,330.64435917996434,1.6985681513586344,0.9951515307501172,321.169416426692
PDES,8.0,150.0,1.0,805.6975720099502,,,,280.321503,7.7671689615094195,0.9973046233683583,278.8128729850264,1.727203601103576,0.9972783586040134,279.07279912148374,2.666811422569066,0.9975868629989848,280.7878531211735,1.6863050870476488,0.997270024180871,78.43733171940406
PDES,8.0,150.0,10.0,805.6975720099502,,,,348.29715,7.853153832169062,0.998476877775272,343.9041442834727,1.4412785649839812,0.9984678464688386,347.5888026396452,2.028661084452406,0.9985110294732816,343.754426638968,1.424159420351352,0.9984661109088764,476.9923258123586
PDES,8.0,200.0,0.001,807.7343822636816,,,,322.899902,2.956944566639544,0.9952817694783264,318.2684293567173,0.4214279312602608,0.9953442735824526,319.49590307659224,0.8814023738394605,0.9964524805761096,318.3926644284499,0.412851599142552,0.9953348140974352,298.2971111493399
PDES,8.0,200.0,0.01,807.7343822636816,,,,332.081757,3.5875665027036674,0.995600887916872,329.3802674609997,0.4312186246808372,0.9956592462588284,333.0160370883403,1.1443738987850167,0.996847241894716,975.1132815273214,0.4208017565038974,0.995650105549607,319.4952360833876
PDES,8.0,200.0,0.1,807.7343822636816,,,,327.129395,12.936023740795626,0.9955377075806788,325.30348554543923,1.6473932984861512,0.995591104362772,336.6761907464785,13.381541718937315,0.9972084525644956,324.7882121758145,1.616856329791579,0.9955799872360966,292.69701706440696
PDES,8.0,200.0,1.0,807.7343822636816,,,,319.812927,18.79188236482877,0.9957287841577968,300.03489753130333,2.840112524795644,0.995730498622332,283.5392190763874,42182.137132137126,0.9968676109569632,299.96522682981674,2.785901760475299,0.9957300218656208,288.34008292589806
PDES,8.0,200.0,10.0,807.7343822636816,,,,369.923737,10.257865786729088,0.9984584991366532,365.6281032969897,1.7109653255407378,0.9980476814750656,370.5620688790666,2.1948573158727767,0.9984934750304986,365.4584407185547,1.3098526030714237,0.998436842236697,440.7251347811203
PDES,18.0,50.0,0.01,874.8698786583541,,,,312.587616,6.238413853836082,0.990515304398748,312.84035014349666,0.8614169189233476,0.9906234955708074,315.71473348458585,1.617169379844891,0.9909285476710312,312.2579142909468,0.8393203677305162,0.9906196875746928,340.827534317186
PDES,18.0,50.0,0.1,874.8698786583541,,,,289.47583,4.925184011313749,0.9916420298580028,287.1489684360329,0.9520775943384924,0.9918461403406996,332.3443217668254,472.851343089542,0.9938762795854617,287.0309603116341,0.9542430658874148,0.9918440865254384,323.20730212823696
PDES,18.0,50.0,1.0,874.8698786583541,,,,272.932068,4.708060452027042,0.995854708053037,269.7115665478657,1.1896411282328545,0.9956557356857731,251.0031701010872,11.78514257498713,0.9961351233981092,269.8884643069631,1.1655503761607011,0.9956548515413888,-939.7948664539628
PDES,18.0,50.0,10.0,874.8698786583541,,,,392.433197,9.813271174342228,0.9986953821687168,414.97842364640593,2.171918774342852,0.997959429809384,419.25287322594,1.2272892377816174,0.9987212146129304,414.5816659579473,0.5258968803320879,0.9987024627738992,479.6170167245023
PDES,18.0,100.0,0.001,871.7186713134329,,,,314.187164,4.23331172579018,0.9947573366134264,316.2972726499486,0.5871146913601016,0.9947401378502256,327.1998281261584,2.856450806773384,0.9958885434576537,316.4436917883585,0.5723559521871779,0.994734474123225,300.59247714871844
PDES,18.0,100.0,0.01,871.7186713134329,,,,342.492798,5.442335199442806,0.9951560556587156,337.32902830855056,0.5758554793231174,0.9951970475646582,341.59145843757045,3.691676074319751,0.9962833347439414,337.1478515289893,0.5585701259297969,0.995192204852331,329.97406748433286
PDES,18.0,100.0,0.1,871.7186713134329,,,,289.400116,11.157014006052863,0.9966691519020514,285.7509572877256,2.196028993615221,0.9966241180660468,285.92217543916524,2.5234723029880484,0.996653137683522,285.6229260942123,2.1625687463672354,0.996622184122747,286.9736993863268
