type,n,N,cr,density,lin_regress,lin_regress_err,lin_regress_r2,opt_linregress,opt_linregress_err,opt_linregress_r2,hyper_fit,hyper_fit_err,hyper_fit_r2,sqrt_fit,sqrt_fit_err,sqrt_fit_r2,piece_fit,piece_fit_err,piece_fit_r2,shapiro
PDMS,8.0,150.0,0.01,858.0432207711443,,,,264.044342,1.859104437556864,0.9964601237329772,261.2555715217481,0.4966946672953649,0.9965163906757236,259.25178163036014,0.7455892753214524,0.9968802408831212,261.26511680812246,0.4850940005301241,0.9965104613776388,243.43190437616133
PDMS,8.0,150.0,0.1,858.0432207711443,,,,286.238342,2.689317931905515,0.9964500754031635,281.0414044679117,0.5946610235197759,0.9964792078582856,279.2585429924804,1.0403408689318672,0.9971312639397212,281.6575819983089,0.5947934971521801,0.996473838527158,237.084770170147
PDMS,8.0,150.0,1.0,858.0432207711443,,,,272.448212,2.650567190230728,0.9971115717397956,270.62083666743933,0.6421199579331974,0.9970347041576908,268.13255753608985,0.9821687484128888,0.9972326682339696,270.34460822849786,0.6265784418875318,0.9970320782446958,-691.4833685827017
PDMS,8.0,150.0,10.0,858.0432207711443,,,,362.314301,3.5678249942941327,0.998082657487623,359.5957100813507,0.5573745810561509,0.9980168640027915,368.2833936575489,1.347136433253297,0.99829206788822,359.86862110078414,0.5187944896531361,0.998083301776539,617.101615018852
PDMS,8.0,200.0,0.001,858.6561005870647,,,,265.314117,1.7766429515563724,0.9969521319641652,264.9629875940312,0.4591832741030739,0.9969798197814406,261.32704240567455,0.6983914103643749,0.9973674434431306,265.0516795392568,0.4498492728233626,0.9969739763599912,245.1948028959412
PDMS,8.0,200.0,0.01,858.6561005870647,,,,267.761475,2.005005644229315,0.9966971392301291,269.7990321374511,0.4892465116387348,0.9967509648347548,265.390842935457,0.8254470571627658,0.9972657667728564,269.8044025018684,0.5350402548461305,0.9967479760558914,263.4167184520621
PDMS,8.0,200.0,0.1,858.6561005870647,,,,278.268799,7.571366134679564,0.9960556545169738,275.35066234130846,1.7598063161690805,0.9961422081597991,274.0626160962247,4.195292183642986,0.9972093630790791,275.1456435464625,52197537.91652766,0.9578600878097676,283.5393569281162
PDMS,8.0,200.0,1.0,858.6561005870647,,,,275.622406,6.292414949269142,0.9975468772200294,275.8972592755799,1.538807425015546,0.9975571422681592,275.2670193725064,2.6918520194678286,0.9985101777765174,279.7433526090184,1.5025362503092985,0.9975444922957488,244.16180465651613
PDMS,8.0,200.0,10.0,858.6561005870647,,,,374.344757,14.018560554082717,0.9979595357296313,372.4700240780052,2.311855635784949,0.997447427246344,384.13949946501896,4.699720991144722,0.9981027309829892,371.5527011520444,1.7167798090372193,0.9979446442785088,482.2546169177844
PDMS,18.0,50.0,0.01,933.9342814064836,,,,305.585083,4.490148256965695,0.9896281305819344,297.0277224430461,0.7733273940089918,0.9898569530699604,300.2730113749,2.2926066329722663,0.9914559343109128,297.2038090548096,0.7547715325906399,0.989846374570876,284.2434386776829
PDMS,18.0,50.0,0.1,933.9342814064836,,,,275.687714,3.827853234235071,0.9912703677173508,268.779838970018,0.91329091251831,0.991367365568654,282.4529488829183,4.806631721269434,0.9931956309807132,649.0705495631208,0.8944844814788856,0.9913637765492956,100.86980340447695
PDMS,18.0,50.0,1.0,933.9342814064836,,,,298.81665,3.2921969973581096,0.995554397917445,290.42441339430246,0.602763174391627,0.995252890266836,290.70228990477887,0.7692553585345301,0.9952789837569186,290.46798168595365,0.5885235599930754,0.9952537152945956,273.4340296063479
